"Origin","Symbol","Indicator","Reference","Frequency"
"WB","SH_XPD_PVTD_PC_CD","Domestic private health expenditure per capita (current US$)","World Bank Indicators","Y"
"WB","SI_DST_02ND_20","Income share held by second 20%","World Bank Indicators","Y"
"WB","SI_DST_03RD_20","Income share held by third 20%","World Bank Indicators","Y"
"WB","SI_DST_04TH_20","Income share held by fourth 20%","World Bank Indicators","Y"
"WB","SI_DST_05TH_20","Income share held by highest 20%","World Bank Indicators","Y"
"WB","SI_DST_10TH_10","Income share held by highest 10%","World Bank Indicators","Y"
"WB","SI_DST_50MD","Proportion of people living below 50 percent of median income (%)","World Bank Indicators","Y"
"WB","SI_DST_FRST_10","Income share held by lowest 10%","World Bank Indicators","Y"
"WB","SI_DST_FRST_20","Income share held by lowest 20%","World Bank Indicators","Y"
"WB","SI_POV_DDAY","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)","World Bank Indicators","Y"
"WB","SI_POV_GINI","Gini index","World Bank Indicators","Y"
"WB","SI_POV_LMIC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","World Bank Indicators","Y"
"WB","SI_POV_UMIC","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)","World Bank Indicators","Y"
"WB","SL_AGR_EMPL_FE_ZS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_AGR_EMPL_MA_ZS","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_AGR_EMPL_ZS","Employment in agriculture (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_1524_SP_FE_ZS","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_1524_SP_MA_ZS","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_1524_SP_NE_ZS","Employment to population ratio, ages 15-24, total (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_EMP_1524_SP_ZS","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_MPYR_FE_ZS","Employers, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_MPYR_MA_ZS","Employers, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_MPYR_ZS","Employers, total (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_SELF_FE_ZS","Self-employed, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_SELF_MA_ZS","Self-employed, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_SELF_ZS","Self-employed, total (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_FE_NE_ZS","Employment to population ratio, 15+, female (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_FE_ZS","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_MA_NE_ZS","Employment to population ratio, 15+, male (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_MA_ZS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_NE_ZS","Employment to population ratio, 15+, total (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_EMP_TOTL_SP_ZS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_VULN_FE_ZS","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_VULN_MA_ZS","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_VULN_ZS","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_WORK_FE_ZS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_WORK_MA_ZS","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_EMP_WORK_ZS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_FAM_WORK_FE_ZS","Contributing family workers, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_FAM_WORK_MA_ZS","Contributing family workers, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_FAM_WORK_ZS","Contributing family workers, total (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_GDP_PCAP_EM_KD","GDP per person employed (constant 2021 PPP $)","World Bank Indicators","Y"
"WB","SL_IND_EMPL_FE_ZS","Employment in industry, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_IND_EMPL_MA_ZS","Employment in industry, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_IND_EMPL_ZS","Employment in industry (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_SRV_EMPL_FE_ZS","Employment in services, female (% of female employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_SRV_EMPL_MA_ZS","Employment in services, male (% of male employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_SRV_EMPL_ZS","Employment in services (% of total employment) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_0714_ZS","Children in employment, total (% of children ages 7-14)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_FE_NE_ZS","Labor force participation rate for ages 15-24, female (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_FE_ZS","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_MA_NE_ZS","Labor force participation rate for ages 15-24, male (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_MA_ZS","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_NE_ZS","Labor force participation rate for ages 15-24, total (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_1524_ZS","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_FE_ZS","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_MA_ZS","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_ACTI_ZS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_FE_NE_ZS","Labor force participation rate, female (% of female population ages 15+) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_FE_ZS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_FM_NE_ZS","Ratio of female to male labor force participation rate (%) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_FM_ZS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_MA_NE_ZS","Labor force participation rate, male (% of male population ages 15+) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_MA_ZS","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_NE_ZS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","World Bank Indicators","Y"
"WB","SL_TLF_CACT_ZS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_TLF_TOTL_FE_ZS","Labor force, female (% of total labor force)","World Bank Indicators","Y"
"WB","SL_TLF_TOTL_IN","Labor force, total","World Bank Indicators","Y"
"WB","SL_UEM_1524_FE_NE_ZS","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_1524_FE_ZS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_UEM_1524_MA_NE_ZS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_1524_MA_ZS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_UEM_1524_NE_ZS","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_1524_ZS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_UEM_ADVN_ZS","Unemployment with advanced education (% of total labor force with advanced education)","World Bank Indicators","Y"
"WB","SL_UEM_NEET_FE_ZS","Share of youth not in education, employment or training, female (% of female youth population)","World Bank Indicators","Y"
"WB","SL_UEM_NEET_MA_ZS","Share of youth not in education, employment or training, male (% of male youth population)","World Bank Indicators","Y"
"WB","SL_UEM_NEET_ZS","Share of youth not in education, employment or training, total (% of youth population)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_FE_NE_ZS","Unemployment, female (% of female labor force) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_FE_ZS","Unemployment, female (% of female labor force) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_MA_NE_ZS","Unemployment, male (% of male labor force) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_MA_ZS","Unemployment, male (% of male labor force) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_NE_ZS","Unemployment, total (% of total labor force) (national estimate)","World Bank Indicators","Y"
"WB","SL_UEM_TOTL_ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","World Bank Indicators","Y"
"WB","SM_POP_NETM","Net migration","World Bank Indicators","Y"
"WB","SM_POP_REFG","Refugee population by country or territory of asylum","World Bank Indicators","Y"
"WB","SM_POP_REFG_OR","Refugee population by country or territory of origin","World Bank Indicators","Y"
"WB","SN_ITK_DEFC_ZS","Prevalence of undernourishment (% of population)","World Bank Indicators","Y"
"WB","SN_ITK_SVFI_ZS","Prevalence of severe food insecurity in the population (%)","World Bank Indicators","Y"
"WB","SP_ADO_TFRT","Adolescent fertility rate (births per 1,000 women ages 15-19)","World Bank Indicators","Y"
"WB","SP_DYN_CBRT_IN","Birth rate, crude (per 1,000 people)","World Bank Indicators","Y"
"WB","SP_DYN_CDRT_IN","Death rate, crude (per 1,000 people)","World Bank Indicators","Y"
"WB","SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","World Bank Indicators","Y"
"WB","SP_DYN_LE00_FE_IN","Life expectancy at birth, female (years)","World Bank Indicators","Y"
"WB","SP_DYN_LE00_IN","Life expectancy at birth, total (years)","World Bank Indicators","Y"
"WB","SP_DYN_LE00_MA_IN","Life expectancy at birth, male (years)","World Bank Indicators","Y"
"WB","SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","World Bank Indicators","Y"
"WB","SP_DYN_TO65_FE_ZS","Survival to age 65, female (% of cohort)","World Bank Indicators","Y"
"WB","SP_DYN_TO65_MA_ZS","Survival to age 65, male (% of cohort)","World Bank Indicators","Y"
"WB","SP_M15_2024_FE_ZS","Women who were first married by age 15 (% of women ages 20-24)","World Bank Indicators","Y"
"WB","SP_M18_2024_FE_ZS","Women who were first married by age 18 (% of women ages 20-24)","World Bank Indicators","Y"
"WB","SP_MTR_1519_ZS","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","World Bank Indicators","Y"
"WB","SP_POP_0014_TO_ZS","Population ages 0-14 (% of total population)","World Bank Indicators","Y"
"WB","SP_POP_1564_TO_ZS","Population ages 15-64 (% of total population)","World Bank Indicators","Y"
"WB","SP_POP_65UP_FE_IN","Population ages 65 and above, female","World Bank Indicators","Y"
"WB","SP_POP_65UP_FE_ZS","Population ages 65 and above, female (% of female population)","World Bank Indicators","Y"
"WB","SP_POP_65UP_MA_IN","Population ages 65 and above, male","World Bank Indicators","Y"
"WB","SP_POP_65UP_MA_ZS","Population ages 65 and above, male (% of male population)","World Bank Indicators","Y"
"WB","SP_POP_65UP_TO_ZS","Population ages 65 and above (% of total population)","World Bank Indicators","Y"
"WB","SP_POP_80UP_FE_5Y","Population ages 80 and above, female (% of female population)","World Bank Indicators","Y"
"WB","SP_POP_80UP_MA_5Y","Population ages 80 and above, male (% of male population)","World Bank Indicators","Y"
"WB","SP_POP_BRTH_MF","Sex ratio at birth (male births per female births)","World Bank Indicators","Y"
"WB","SP_POP_DPND","Age dependency ratio (% of working-age population)","World Bank Indicators","Y"
"WB","SP_POP_DPND_OL","Age dependency ratio, old (% of working-age population)","World Bank Indicators","Y"
"WB","SP_POP_DPND_YG","Age dependency ratio, young (% of working-age population)","World Bank Indicators","Y"
"WB","SP_POP_GROW","Population growth (annual %)","World Bank Indicators","Y"
"WB","SP_POP_SCIE_RD_P6","Researchers in R&D (per million people)","World Bank Indicators","Y"
"WB","SP_POP_TOTL_FE_ZS","Population, female (% of total population)","World Bank Indicators","Y"
"WB","SP_RUR_TOTL","Rural population","World Bank Indicators","Y"
"WB","SP_URB_GROW","Urban population growth (annual %)","World Bank Indicators","Y"
"WB","SP_URB_TOTL","Urban population","World Bank Indicators","Y"
"WB","SP_URB_TOTL_IN_ZS","Urban population (% of total population)","World Bank Indicators","Y"
"WB","ST_INT_ARVL","International tourism, number of arrivals","World Bank Indicators","Y"
"WB","ST_INT_RCPT_CD","International tourism, receipts (current US$)","World Bank Indicators","Y"
"WB","ST_INT_RCPT_XP_ZS","International tourism, receipts (% of total exports)","World Bank Indicators","Y"
"WB","ST_INT_XPND_CD","International tourism, expenditures (current US$)","World Bank Indicators","Y"
"WB","ST_INT_XPND_MP_ZS","International tourism, expenditures (% of total imports)","World Bank Indicators","Y"
"WB","TG_VAL_TOTL_GD_ZS","Merchandise trade (% of GDP)","World Bank Indicators","Y"
"WB","TM_QTY_MRCH_XD_WD","Import volume index (2015 = 100)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_BC_ZS","Binding coverage, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_BR_ZS","Bound rate, simple mean, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_IP_ZS","Share of tariff lines with international peaks, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_SM_AR_ZS","Tariff rate, applied, simple mean, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_SM_FN_ZS","Tariff rate, most favored nation, simple mean, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_SR_ZS","Share of tariff lines with specific rates, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_WM_AR_ZS","Tariff rate, applied, weighted mean, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MANF_WM_FN_ZS","Tariff rate, most favored nation, weighted mean, manufactured products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_BC_ZS","Binding coverage, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_BR_ZS","Bound rate, simple mean, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_IP_ZS","Share of tariff lines with international peaks, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_SM_AR_ZS","Tariff rate, applied, simple mean, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_SM_FN_ZS","Tariff rate, most favored nation, simple mean, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_SR_ZS","Share of tariff lines with specific rates, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_WM_AR_ZS","Tariff rate, applied, weighted mean, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_MRCH_WM_FN_ZS","Tariff rate, most favored nation, weighted mean, all products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_BC_ZS","Binding coverage, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_BR_ZS","Bound rate, simple mean, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_IP_ZS","Share of tariff lines with international peaks, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_SM_AR_ZS","Tariff rate, applied, simple mean, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_SM_FN_ZS","Tariff rate, most favored nation, simple mean, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_SR_ZS","Share of tariff lines with specific rates, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_WM_AR_ZS","Tariff rate, applied, weighted mean, primary products (%)","World Bank Indicators","Y"
"WB","TM_TAX_TCOM_WM_FN_ZS","Tariff rate, most favored nation, weighted mean, primary products (%)","World Bank Indicators","Y"
"WB","TM_UVI_MRCH_XD_WD","Import unit value index (2015 = 100)","World Bank Indicators","Y"
"WB","TM_VAL_AGRI_ZS_UN","Agricultural raw materials imports (% of merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_FOOD_ZS_UN","Food imports (% of merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_FUEL_ZS_UN","Fuel imports (% of merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_ICTG_ZS_UN","ICT goods imports (% total goods imports)","World Bank Indicators","Y"
"WB","TM_VAL_INSF_ZS_WT","Insurance and financial services (% of commercial service imports)","World Bank Indicators","Y"
"WB","TM_VAL_MANF_ZS_UN","Manufactures imports (% of merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MMTL_ZS_UN","Ores and metals imports (% of merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_AL_ZS","Merchandise imports from economies in the Arab World (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_CD_WT","Merchandise imports (current US$)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_HI_ZS","Merchandise imports from high-income economies (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_OR_ZS","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R1_ZS","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R2_ZS","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R3_ZS","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R4_ZS","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R5_ZS","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_R6_ZS","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_RS_ZS","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_WL_CD","Merchandise imports by the reporting economy (current US$)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_WR_ZS","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","World Bank Indicators","Y"
"WB","TM_VAL_MRCH_XD_WD","Import value index (2015 = 100)","World Bank Indicators","Y"
"WB","TM_VAL_OTHR_ZS_WT","Computer, communications and other services (% of commercial service imports)","World Bank Indicators","Y"
"WB","TM_VAL_SERV_CD_WT","Commercial service imports (current US$)","World Bank Indicators","Y"
"WB","TM_VAL_TRAN_ZS_WT","Transport services (% of commercial service imports)","World Bank Indicators","Y"
"WB","TM_VAL_TRVL_ZS_WT","Travel services (% of commercial service imports)","World Bank Indicators","Y"
"WB","TT_PRI_MRCH_XD_WD","Net barter terms of trade index (2015 = 100)","World Bank Indicators","Y"
"WB","TX_MNF_TECH_ZS_UN","Medium and high-tech exports (% manufactured exports)","World Bank Indicators","Y"
"WB","TX_QTY_MRCH_XD_WD","Export volume index (2015 = 100)","World Bank Indicators","Y"
"WB","TX_UVI_MRCH_XD_WD","Export unit value index (2015 = 100)","World Bank Indicators","Y"
"WB","TX_VAL_AGRI_ZS_UN","Agricultural raw materials exports (% of merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_FOOD_ZS_UN","Food exports (% of merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_FUEL_ZS_UN","Fuel exports (% of merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_ICTG_ZS_UN","ICT goods exports (% of total goods exports)","World Bank Indicators","Y"
"WB","TX_VAL_INSF_ZS_WT","Insurance and financial services (% of commercial service exports)","World Bank Indicators","Y"
"WB","TX_VAL_MANF_ZS_UN","Manufactures exports (% of merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MMTL_ZS_UN","Ores and metals exports (% of merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_AL_ZS","Merchandise exports to economies in the Arab World (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_CD_WT","Merchandise exports (current US$)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_HI_ZS","Merchandise exports to high-income economies (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_OR_ZS","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R1_ZS","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R2_ZS","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R3_ZS","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R4_ZS","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R5_ZS","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_R6_ZS","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_RS_ZS","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_WL_CD","Merchandise exports by the reporting economy (current US$)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_WR_ZS","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","World Bank Indicators","Y"
"WB","TX_VAL_MRCH_XD_WD","Export value index (2015 = 100)","World Bank Indicators","Y"
"WB","TX_VAL_OTHR_ZS_WT","Computer, communications and other services (% of commercial service exports)","World Bank Indicators","Y"
"WB","TX_VAL_SERV_CD_WT","Commercial service exports (current US$)","World Bank Indicators","Y"
"WB","TX_VAL_TECH_CD","High-technology exports (current US$)","World Bank Indicators","Y"
"WB","TX_VAL_TECH_MF_ZS","High-technology exports (% of manufactured exports)","World Bank Indicators","Y"
"WB","TX_VAL_TRAN_ZS_WT","Transport services (% of commercial service exports)","World Bank Indicators","Y"
"WB","TX_VAL_TRVL_ZS_WT","Travel services (% of commercial service exports)","World Bank Indicators","Y"
"WB","VA_EST","Voice and Accountability: Estimate","World Bank Indicators","Y"
"WB","VA_PER_RNK","Voice and Accountability: Percentile Rank","World Bank Indicators","Y"
"WB","VC_IDP_NWDS","Internally displaced persons, new displacement associated with disasters (number of cases)","World Bank Indicators","Y"
"WB","VC_IDP_TOCV","Internally displaced persons, total displaced by conflict and violence (number of people)","World Bank Indicators","Y"
"WB","VC_IHR_PSRC_FE_P5","Intentional homicides, female (per 100,000 female)","World Bank Indicators","Y"
"WB","VC_IHR_PSRC_MA_P5","Intentional homicides, male (per 100,000 male)","World Bank Indicators","Y"
"WB","VC_IHR_PSRC_P5","Intentional homicides (per 100,000 people)","World Bank Indicators","Y"
